theater,name_movie,day,month,time
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,07,10,14:30
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,07,10,15:00
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,07,10,16:00
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,07,10,17:00
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,07,10,17:30
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,07,10,17:50
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,07,10,18:30
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,07,10,19:30
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,07,10,20:00
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,07,10,20:20
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,07,10,21:00
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,07,10,22:00
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,07,10,22:30
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,07,10,18:50
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,07,10,14:00
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,07,10,21:30
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,07,10,15:40
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,07,10,18:10
CGV Hung Vuong Plaza,AVATAR: THE WAY OF WATER (RERUN) T13,07,10,15:10
CGV Hung Vuong Plaza,AVATAR: THE WAY OF WATER (RERUN) T13,07,10,21:20
CGV Hung Vuong Plaza,AVATAR: THE WAY OF WATER (RERUN) T13,07,10,18:20
CGV Hung Vuong Plaza,AVATAR: THE WAY OF WATER (RERUN) T13,07,10,22:00
CGV Hung Vuong Plaza,LOVE BARISTA K,07,10,15:20
CGV Hung Vuong Plaza,LOVE BARISTA K,07,10,22:50
CGV Hung Vuong Plaza,LOVE BARISTA K,07,10,19:20
CGV Hung Vuong Plaza,LOVE BARISTA K,07,10,21:50
CGV Hung Vuong Plaza,LIFT ME UP T13,07,10,16:30
CGV Hung Vuong Plaza,LIFT ME UP T13,07,10,19:00
CGV Hung Vuong Plaza,LIFT ME UP T13,07,10,15:40
CGV Hung Vuong Plaza,ONE BATTLE AFTER ANOTHER T18,07,10,14:20
CGV Hung Vuong Plaza,ONE BATTLE AFTER ANOTHER T18,07,10,20:40
CGV Hung Vuong Plaza,EXIT 8 T16,07,10,17:30
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,08,10,09:30
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,08,10,10:20
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,08,10,11:00
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,08,10,12:00
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,08,10,12:50
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,08,10,13:30
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,08,10,15:20
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,08,10,16:00
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,08,10,16:50
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,08,10,17:50
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,08,10,14:00
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,08,10,16:20
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,08,10,19:10
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,08,10,22:10
CGV Hung Vuong Plaza,AVATAR: THE WAY OF WATER (RERUN) T13,08,10,11:30
CGV Hung Vuong Plaza,AVATAR: THE WAY OF WATER (RERUN) T13,08,10,15:10
CGV Hung Vuong Plaza,AVATAR: THE WAY OF WATER (RERUN) T13,08,10,09:20
CGV Hung Vuong Plaza,AVATAR: THE WAY OF WATER (RERUN) T13,08,10,21:40
CGV Hung Vuong Plaza,LOVE BARISTA K,08,10,09:50
CGV Hung Vuong Plaza,LOVE BARISTA K,08,10,12:10
CGV Hung Vuong Plaza,LOVE BARISTA K,08,10,14:40
CGV Hung Vuong Plaza,LOVE BARISTA K,08,10,17:10
CGV Hung Vuong Plaza,LIFT ME UP T13,08,10,08:50
CGV Hung Vuong Plaza,LIFT ME UP T13,08,10,11:20
CGV Hung Vuong Plaza,LIFT ME UP T13,08,10,13:10
CGV Hung Vuong Plaza,LIFT ME UP T13,08,10,10:00
CGV Hung Vuong Plaza,LIFT ME UP T13,08,10,12:30
CGV Hung Vuong Plaza,LIFT ME UP T13,08,10,15:00
CGV Hung Vuong Plaza,LIFT ME UP T13,08,10,17:30
CGV Hung Vuong Plaza,CHAINSAW MAN - THE MOVIE: REZE ARC T18,08,10,11:20
CGV Hung Vuong Plaza,ONE BATTLE AFTER ANOTHER T18,08,10,15:40
CGV Hung Vuong Plaza,THE UGLY T16,08,10,13:40
CGV Hung Vuong Plaza,DOLPHIN BOY 2 P,08,10,09:00
CGV Hung Vuong Plaza,GABBY'S DOLLHOUSE: THE MOVIE P,08,10,09:10
CGV Hung Vuong Plaza,EXIT 8 T16,08,10,15:50
CGV Hung Vuong Plaza,BTS 2019 WORLD TOUR ‘LOVE YOURSELF: SPEAK YOURSELF’ LONDON REMASTERED T13,08,10,14:30
CGV Hung Vuong Plaza,TEE YOD 3 T16,08,10,18:30
CGV Hung Vuong Plaza,TEE YOD 3 T16,08,10,19:20
CGV Hung Vuong Plaza,TEE YOD 3 T16,08,10,19:40
CGV Hung Vuong Plaza,TEE YOD 3 T16,08,10,20:40
CGV Hung Vuong Plaza,TEE YOD 3 T16,08,10,21:30
CGV Hung Vuong Plaza,TEE YOD 3 T16,08,10,21:50
CGV Hung Vuong Plaza,TEE YOD 3 T16,08,10,22:50
CGV Hung Vuong Plaza,TEE YOD 3 T16,08,10,18:50
CGV Hung Vuong Plaza,TEE YOD 3 T16,08,10,21:00
CGV Hung Vuong Plaza,TEE YOD 3 T16,08,10,18:00
CGV Hung Vuong Plaza,TEE YOD 3 T16,08,10,20:00
CGV Hung Vuong Plaza,TEE YOD 3 T16,08,10,20:20
CGV Hung Vuong Plaza,TEE YOD 3 T16,08,10,22:30
CGV Hung Vuong Plaza,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,08,10,20:10
CGV Hung Vuong Plaza,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,08,10,22:20
CGV Hung Vuong Plaza,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,08,10,19:00
CGV Hung Vuong Plaza,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,08,10,21:10
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,09,10,08:50
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,09,10,16:40
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,09,10,19:10
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,09,10,21:40
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,09,10,12:20
CGV Hung Vuong Plaza,AVATAR: THE WAY OF WATER (RERUN) T13,09,10,08:40
CGV Hung Vuong Plaza,AVATAR: THE WAY OF WATER (RERUN) T13,09,10,14:50
CGV Hung Vuong Plaza,AVATAR: THE WAY OF WATER (RERUN) T13,09,10,10:30
CGV Hung Vuong Plaza,AVATAR: THE WAY OF WATER (RERUN) T13,09,10,14:10
CGV Hung Vuong Plaza,AVATAR: THE WAY OF WATER (RERUN) T13,09,10,17:50
CGV Hung Vuong Plaza,AVATAR: THE WAY OF WATER (RERUN) T13,09,10,21:40
CGV Hung Vuong Plaza,LOVE BARISTA K,09,10,08:30
CGV Hung Vuong Plaza,LOVE BARISTA K,09,10,13:30
CGV Hung Vuong Plaza,LOVE BARISTA K,09,10,16:00
CGV Hung Vuong Plaza,LIFT ME UP T13,09,10,11:00
CGV Hung Vuong Plaza,LIFT ME UP T13,09,10,18:15
CGV Hung Vuong Plaza,ONE BATTLE AFTER ANOTHER T18,09,10,11:20
CGV Hung Vuong Plaza,BTS 2019 WORLD TOUR ‘LOVE YOURSELF: SPEAK YOURSELF’ LONDON REMASTERED T13,09,10,14:30
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,08:30
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,09:20
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,10:40
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,11:30
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,12:50
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,13:40
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,15:00
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,15:50
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,17:10
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,18:00
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,19:20
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,20:10
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,20:50
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,21:30
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,22:20
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,23:00
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,10:20
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,12:30
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,14:40
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,16:50
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,19:00
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,21:10
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,23:20
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,09:00
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,09:40
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,11:10
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,11:50
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,13:20
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,14:00
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,15:30
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,16:10
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,17:40
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,18:20
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,19:50
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,20:30
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,22:00
CGV Hung Vuong Plaza,TEE YOD 3 T16,09,10,22:40
CGV Hung Vuong Plaza,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,09,10,18:30
CGV Hung Vuong Plaza,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,09,10,20:40
CGV Hung Vuong Plaza,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,09,10,22:50
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,10,10,10:10
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,10,10,12:40
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,10,10,17:30
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,10,10,20:00
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,10,10,22:30
CGV Hung Vuong Plaza,LOVE BARISTA K,10,10,09:50
CGV Hung Vuong Plaza,LOVE BARISTA K,10,10,12:20
CGV Hung Vuong Plaza,LOVE BARISTA K,10,10,17:00
CGV Hung Vuong Plaza,LIFT ME UP T13,10,10,12:00
CGV Hung Vuong Plaza,LIFT ME UP T13,10,10,21:50
CGV Hung Vuong Plaza,BTS 2019 WORLD TOUR ‘LOVE YOURSELF: SPEAK YOURSELF’ LONDON REMASTERED T13,10,10,15:10
CGV Hung Vuong Plaza,TEE YOD 3 T16,10,10,08:30
CGV Hung Vuong Plaza,TEE YOD 3 T16,10,10,09:20
CGV Hung Vuong Plaza,TEE YOD 3 T16,10,10,10:40
CGV Hung Vuong Plaza,TEE YOD 3 T16,10,10,11:30
CGV Hung Vuong Plaza,TEE YOD 3 T16,10,10,12:50
CGV Hung Vuong Plaza,TEE YOD 3 T16,10,10,13:40
CGV Hung Vuong Plaza,TEE YOD 3 T16,10,10,15:00
CGV Hung Vuong Plaza,TEE YOD 3 T16,10,10,15:50
CGV Hung Vuong Plaza,TEE YOD 3 T16,10,10,16:50
CGV Hung Vuong Plaza,TEE YOD 3 T16,10,10,17:10
CGV Hung Vuong Plaza,TEE YOD 3 T16,10,10,18:00
CGV Hung Vuong Plaza,TEE YOD 3 T16,10,10,19:00
CGV Hung Vuong Plaza,TEE YOD 3 T16,10,10,19:20
CGV Hung Vuong Plaza,TEE YOD 3 T16,10,10,20:10
CGV Hung Vuong Plaza,TEE YOD 3 T16,10,10,21:10
CGV Hung Vuong Plaza,TEE YOD 3 T16,10,10,21:30
CGV Hung Vuong Plaza,TEE YOD 3 T16,10,10,22:20
CGV Hung Vuong Plaza,TEE YOD 3 T16,10,10,23:20
CGV Hung Vuong Plaza,TEE YOD 3 T16,10,10,10:00
CGV Hung Vuong Plaza,TEE YOD 3 T16,10,10,12:10
CGV Hung Vuong Plaza,TEE YOD 3 T16,10,10,14:20
CGV Hung Vuong Plaza,TEE YOD 3 T16,10,10,16:30
CGV Hung Vuong Plaza,TEE YOD 3 T16,10,10,18:40
CGV Hung Vuong Plaza,TEE YOD 3 T16,10,10,20:50
CGV Hung Vuong Plaza,TEE YOD 3 T16,10,10,23:00
CGV Hung Vuong Plaza,TEE YOD 3 T16,10,10,09:40
CGV Hung Vuong Plaza,TEE YOD 3 T16,10,10,11:50
CGV Hung Vuong Plaza,TRON: ARES T13,10,10,11:00
CGV Hung Vuong Plaza,TRON: ARES T13,10,10,16:00
CGV Hung Vuong Plaza,TRON: ARES T13,10,10,20:40
CGV Hung Vuong Plaza,TRON: ARES T13,10,10,09:30
CGV Hung Vuong Plaza,TRON: ARES T13,10,10,14:30
CGV Hung Vuong Plaza,TRON: ARES T13,10,10,19:30
CGV Hung Vuong Plaza,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,10,10,08:50
CGV Hung Vuong Plaza,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,10,10,13:30
CGV Hung Vuong Plaza,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,10,10,18:30
CGV Hung Vuong Plaza,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,10,10,23:10
CGV Hung Vuong Plaza,YOUR LETTER P,10,10,14:40
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,11,10,10:10
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,11,10,12:40
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,11,10,19:40
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,11,10,22:10
CGV Hung Vuong Plaza,LOVE BARISTA K,11,10,09:50
CGV Hung Vuong Plaza,LOVE BARISTA K,11,10,12:20
CGV Hung Vuong Plaza,LOVE BARISTA K,11,10,17:00
CGV Hung Vuong Plaza,LIFT ME UP T13,11,10,12:00
CGV Hung Vuong Plaza,LIFT ME UP T13,11,10,21:50
CGV Hung Vuong Plaza,BTS 2019 WORLD TOUR ‘LOVE YOURSELF: SPEAK YOURSELF’ LONDON REMASTERED T13,11,10,15:10
CGV Hung Vuong Plaza,TEE YOD 3 T16,11,10,08:30
CGV Hung Vuong Plaza,TEE YOD 3 T16,11,10,09:20
CGV Hung Vuong Plaza,TEE YOD 3 T16,11,10,10:40
CGV Hung Vuong Plaza,TEE YOD 3 T16,11,10,11:30
CGV Hung Vuong Plaza,TEE YOD 3 T16,11,10,12:50
CGV Hung Vuong Plaza,TEE YOD 3 T16,11,10,13:40
CGV Hung Vuong Plaza,TEE YOD 3 T16,11,10,15:00
CGV Hung Vuong Plaza,TEE YOD 3 T16,11,10,15:50
CGV Hung Vuong Plaza,TEE YOD 3 T16,11,10,16:50
CGV Hung Vuong Plaza,TEE YOD 3 T16,11,10,17:10
CGV Hung Vuong Plaza,TEE YOD 3 T16,11,10,18:00
CGV Hung Vuong Plaza,TEE YOD 3 T16,11,10,19:00
CGV Hung Vuong Plaza,TEE YOD 3 T16,11,10,19:20
CGV Hung Vuong Plaza,TEE YOD 3 T16,11,10,20:10
CGV Hung Vuong Plaza,TEE YOD 3 T16,11,10,21:10
CGV Hung Vuong Plaza,TEE YOD 3 T16,11,10,21:30
CGV Hung Vuong Plaza,TEE YOD 3 T16,11,10,22:20
CGV Hung Vuong Plaza,TEE YOD 3 T16,11,10,23:20
CGV Hung Vuong Plaza,TEE YOD 3 T16,11,10,10:20
CGV Hung Vuong Plaza,TEE YOD 3 T16,11,10,12:30
CGV Hung Vuong Plaza,TEE YOD 3 T16,11,10,14:40
CGV Hung Vuong Plaza,TEE YOD 3 T16,11,10,16:50
CGV Hung Vuong Plaza,TEE YOD 3 T16,11,10,19:00
CGV Hung Vuong Plaza,TEE YOD 3 T16,11,10,21:10
CGV Hung Vuong Plaza,TEE YOD 3 T16,11,10,23:20
CGV Hung Vuong Plaza,TEE YOD 3 T16,11,10,09:40
CGV Hung Vuong Plaza,TEE YOD 3 T16,11,10,11:50
CGV Hung Vuong Plaza,TRON: ARES T13,11,10,11:00
CGV Hung Vuong Plaza,TRON: ARES T13,11,10,16:00
CGV Hung Vuong Plaza,TRON: ARES T13,11,10,20:40
CGV Hung Vuong Plaza,TRON: ARES T13,11,10,09:30
CGV Hung Vuong Plaza,TRON: ARES T13,11,10,14:30
CGV Hung Vuong Plaza,TRON: ARES T13,11,10,19:30
CGV Hung Vuong Plaza,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,11,10,08:50
CGV Hung Vuong Plaza,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,11,10,13:30
CGV Hung Vuong Plaza,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,11,10,18:30
CGV Hung Vuong Plaza,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,11,10,23:10
CGV Hung Vuong Plaza,YOUR LETTER P,11,10,14:40
CGV Hung Vuong Plaza,YOUR LETTER P,11,10,17:30
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,12,10,10:10
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,12,10,12:40
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,12,10,17:30
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,12,10,20:00
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,12,10,22:30
CGV Hung Vuong Plaza,LOVE BARISTA K,12,10,09:50
CGV Hung Vuong Plaza,LOVE BARISTA K,12,10,12:20
CGV Hung Vuong Plaza,LOVE BARISTA K,12,10,17:00
CGV Hung Vuong Plaza,LIFT ME UP T13,12,10,12:00
CGV Hung Vuong Plaza,LIFT ME UP T13,12,10,21:50
CGV Hung Vuong Plaza,BTS 2019 WORLD TOUR ‘LOVE YOURSELF: SPEAK YOURSELF’ LONDON REMASTERED T13,12,10,15:10
CGV Hung Vuong Plaza,TEE YOD 3 T16,12,10,08:30
CGV Hung Vuong Plaza,TEE YOD 3 T16,12,10,09:20
CGV Hung Vuong Plaza,TEE YOD 3 T16,12,10,10:40
CGV Hung Vuong Plaza,TEE YOD 3 T16,12,10,11:30
CGV Hung Vuong Plaza,TEE YOD 3 T16,12,10,12:50
CGV Hung Vuong Plaza,TEE YOD 3 T16,12,10,13:40
CGV Hung Vuong Plaza,TEE YOD 3 T16,12,10,15:00
CGV Hung Vuong Plaza,TEE YOD 3 T16,12,10,15:50
CGV Hung Vuong Plaza,TEE YOD 3 T16,12,10,16:50
CGV Hung Vuong Plaza,TEE YOD 3 T16,12,10,17:10
CGV Hung Vuong Plaza,TEE YOD 3 T16,12,10,18:00
CGV Hung Vuong Plaza,TEE YOD 3 T16,12,10,19:00
CGV Hung Vuong Plaza,TEE YOD 3 T16,12,10,19:20
CGV Hung Vuong Plaza,TEE YOD 3 T16,12,10,20:10
CGV Hung Vuong Plaza,TEE YOD 3 T16,12,10,21:10
CGV Hung Vuong Plaza,TEE YOD 3 T16,12,10,21:30
CGV Hung Vuong Plaza,TEE YOD 3 T16,12,10,22:20
CGV Hung Vuong Plaza,TEE YOD 3 T16,12,10,23:20
CGV Hung Vuong Plaza,TEE YOD 3 T16,12,10,10:20
CGV Hung Vuong Plaza,TEE YOD 3 T16,12,10,12:30
CGV Hung Vuong Plaza,TEE YOD 3 T16,12,10,14:40
CGV Hung Vuong Plaza,TEE YOD 3 T16,12,10,16:50
CGV Hung Vuong Plaza,TEE YOD 3 T16,12,10,19:00
CGV Hung Vuong Plaza,TEE YOD 3 T16,12,10,21:10
CGV Hung Vuong Plaza,TEE YOD 3 T16,12,10,23:20
CGV Hung Vuong Plaza,TEE YOD 3 T16,12,10,09:40
CGV Hung Vuong Plaza,TEE YOD 3 T16,12,10,11:50
CGV Hung Vuong Plaza,TRON: ARES T13,12,10,11:00
CGV Hung Vuong Plaza,TRON: ARES T13,12,10,16:00
CGV Hung Vuong Plaza,TRON: ARES T13,12,10,20:40
CGV Hung Vuong Plaza,TRON: ARES T13,12,10,09:30
CGV Hung Vuong Plaza,TRON: ARES T13,12,10,14:30
CGV Hung Vuong Plaza,TRON: ARES T13,12,10,19:30
CGV Hung Vuong Plaza,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,12,10,08:50
CGV Hung Vuong Plaza,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,12,10,13:30
CGV Hung Vuong Plaza,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,12,10,18:30
CGV Hung Vuong Plaza,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,12,10,23:10
CGV Hung Vuong Plaza,YOUR LETTER P,12,10,14:40
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,13,10,10:10
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,13,10,12:40
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,13,10,17:30
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,13,10,20:00
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,13,10,22:30
CGV Hung Vuong Plaza,LOVE BARISTA K,13,10,09:50
CGV Hung Vuong Plaza,LOVE BARISTA K,13,10,12:20
CGV Hung Vuong Plaza,LOVE BARISTA K,13,10,17:00
CGV Hung Vuong Plaza,LIFT ME UP T13,13,10,12:00
CGV Hung Vuong Plaza,LIFT ME UP T13,13,10,21:50
CGV Hung Vuong Plaza,BTS 2019 WORLD TOUR ‘LOVE YOURSELF: SPEAK YOURSELF’ LONDON REMASTERED T13,13,10,15:10
CGV Hung Vuong Plaza,TEE YOD 3 T16,13,10,08:30
CGV Hung Vuong Plaza,TEE YOD 3 T16,13,10,09:20
CGV Hung Vuong Plaza,TEE YOD 3 T16,13,10,10:40
CGV Hung Vuong Plaza,TEE YOD 3 T16,13,10,11:30
CGV Hung Vuong Plaza,TEE YOD 3 T16,13,10,12:50
CGV Hung Vuong Plaza,TEE YOD 3 T16,13,10,13:40
CGV Hung Vuong Plaza,TEE YOD 3 T16,13,10,15:00
CGV Hung Vuong Plaza,TEE YOD 3 T16,13,10,15:50
CGV Hung Vuong Plaza,TEE YOD 3 T16,13,10,16:50
CGV Hung Vuong Plaza,TEE YOD 3 T16,13,10,17:10
CGV Hung Vuong Plaza,TEE YOD 3 T16,13,10,18:00
CGV Hung Vuong Plaza,TEE YOD 3 T16,13,10,19:00
CGV Hung Vuong Plaza,TEE YOD 3 T16,13,10,19:20
CGV Hung Vuong Plaza,TEE YOD 3 T16,13,10,20:10
CGV Hung Vuong Plaza,TEE YOD 3 T16,13,10,21:10
CGV Hung Vuong Plaza,TEE YOD 3 T16,13,10,21:30
CGV Hung Vuong Plaza,TEE YOD 3 T16,13,10,22:20
CGV Hung Vuong Plaza,TEE YOD 3 T16,13,10,23:20
CGV Hung Vuong Plaza,TEE YOD 3 T16,13,10,10:20
CGV Hung Vuong Plaza,TEE YOD 3 T16,13,10,12:30
CGV Hung Vuong Plaza,TEE YOD 3 T16,13,10,14:40
CGV Hung Vuong Plaza,TEE YOD 3 T16,13,10,16:50
CGV Hung Vuong Plaza,TEE YOD 3 T16,13,10,19:00
CGV Hung Vuong Plaza,TEE YOD 3 T16,13,10,21:10
CGV Hung Vuong Plaza,TEE YOD 3 T16,13,10,23:20
CGV Hung Vuong Plaza,TEE YOD 3 T16,13,10,09:40
CGV Hung Vuong Plaza,TEE YOD 3 T16,13,10,11:50
CGV Hung Vuong Plaza,TRON: ARES T13,13,10,11:00
CGV Hung Vuong Plaza,TRON: ARES T13,13,10,16:00
CGV Hung Vuong Plaza,TRON: ARES T13,13,10,20:40
CGV Hung Vuong Plaza,TRON: ARES T13,13,10,09:30
CGV Hung Vuong Plaza,TRON: ARES T13,13,10,14:30
CGV Hung Vuong Plaza,TRON: ARES T13,13,10,19:30
CGV Hung Vuong Plaza,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,13,10,08:50
CGV Hung Vuong Plaza,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,13,10,13:30
CGV Hung Vuong Plaza,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,13,10,18:30
CGV Hung Vuong Plaza,JUJUTSU KAISEN: HIDDEN INVENTORY / PREMATURE DEATH - THE MOVIE T13,13,10,23:10
CGV Hung Vuong Plaza,YOUR LETTER P,13,10,14:40
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,14,10,10:10
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,14,10,12:40
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,14,10,17:30
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,14,10,20:00
CGV Hung Vuong Plaza,TỬ CHIẾN TRÊN KHÔNG T16,14,10,22:30
